X,Y,T,ageshr19,ageshr60,buyuk,hischshr1520m,i89,lpop1994,merkezi,merkezp,partycount,prov,prov_num,sexr,shhs,subbuyuk,vshr_islam1994
-44.409733,6.5721645,0,50.316704,5.5918446,0,10.648918,0,8.5000467,0,0,4,Aksaray,Aksaray,98.350998,10.771855,0,4.8203526
-52.549286,13.688212,0,44.636391,7.0771804,0,18.359375,0,7.5202346,0,0,3,Aksaray,Aksaray,96.657532,5.4793892,0,.54384774
-52.87611,10.047847,0,45.234043,9.6595745,0,21.965317,0,7.4259539,0,0,2,Aksaray,Aksaray,85.624016,5.964467,0,0
-23.946785,.68493152,0,44.023045,10.225636,0,8.6538467,,6.9353704,0,0,4,Aksaray,Aksaray,90.22831,4.7665906,0,16.075388
-36.548225,27.844313,0,37.461235,10.605747,0,23.322683,0,8.0417347,0,0,4,Aksaray,Aksaray,97.589867,4.6287084,0,0
-52.356022,3.9421811,0,50.38644,4.8768358,0,9.8360653,0,9.2115393,1,0,3,Aksaray,Aksaray,98.572968,5.2867384,0,0
-59.183674,10.526316,0,45.583458,6.026588,0,16.216215,0,7.5908523,0,0,2,Aksaray,Aksaray,96.23188,5.1443768,0,0
7.4981422,2.4271843,1,48.940914,7.6179862,0,9.5890408,,7.474205,0,0,3,Aksaray,Aksaray,87.526131,6.2147808,0,53.229397
-60.467709,13.357401,0,47.261505,8.1254826,0,24.253733,0,7.6093664,0,0,4,Aksaray,Aksaray,97.81282,4.7894087,0,1.2806236
-49.090912,14.736841,0,39.861412,8.0598097,0,8.5714293,,6.9631901,0,0,5,Aksaray,Aksaray,101.91458,6.4822693,0,.80808085
.24968982,2.4752476,1,49.945713,6.1889248,0,2.2222223,0,7.0833879,0,0,5,Aksaray,Aksaray,93.216782,7.5286102,0,33.707867
-41.666664,5.217391,0,49.571915,7.1275682,0,14.634146,,7.8387375,1,0,4,Aksaray,Aksaray,91.005722,4.7335358,0,5.6018519
1.8828452,1.8808776,1,46.228111,6.1293221,0,5.2631578,0,7.345365,0,0,6,Aksaray,Aksaray,96.818382,5.630847,0,24.546722
-44.992847,7.4193544,0,44.146534,8.5479164,0,11.032028,0,7.3864708,0,0,3,Aksaray,Aksaray,94.878426,6.1451874,0,0
-16.722408,6.5989842,0,47.96748,7.1622148,0,9.3567257,,6.9157233,0,0,6,Aksaray,Aksaray,100.6993,6.1208529,0,10.702341
-38.788658,10.077519,0,42.056076,12.149533,0,8.5365858,0,6.7979403,0,0,3,Aksaray,Aksaray,88.546257,4.652174,0,9.2783499
-9.8360653,24.210526,0,37.801327,9.3774834,0,20,0,7.0783415,1,0,3,Aksaray,Aksaray,101.1188,5.5351906,0,30.761814
-56.866051,9.2369471,0,44.440876,7.3264785,0,17.672413,0,7.1483459,0,0,3,Aksaray,Aksaray,96.588753,5.927619,0,1.516428
-49.039547,7.5471697,0,41.347206,7.9408541,0,25.471699,,6.8490663,0,0,4,Aksaray,Aksaray,101.99115,6.8646617,0,1.5819209
1.4545441,14.5,1,51.4809,6.0795012,0,12.571428,,6.4134588,0,0,5,Aksaray,Aksaray,111.01974,7.9197531,0,31.636364
-49.430378,20.873787,0,34.564255,14.121122,0,24.766356,0,7.4389715,0,0,4,Aksaray,Aksaray,95.326027,5.3223271,0,.44303799
-12.701363,25.461742,0,42.275879,6.2312231,0,29.945629,0,9.1245642,1,0,6,Aksaray,Aksaray,103.3258,4.852592,0,18.946716
-9.3869734,22,0,46.399017,5.4857492,0,20.158104,0,7.0335064,0,0,4,Aksaray,Aksaray,103.93749,5.684669,0,21.072798
-30.013899,27.155962,0,40.639915,6.3475685,0,33.682373,0,7.7773738,1,0,5,Aksaray,Aksaray,101.74389,6.8959074,0,.88003707
-26.152199,15.957446,0,44.360409,7.7606053,0,25.592417,0,6.906755,0,0,3,Aksaray,Aksaray,102.19415,9.1321325,0,17.684887
-4.5007257,40.098164,0,34.091915,7.571949,0,41.705948,0,10.435967,1,1,9,Amasya,Amasya,118.52015,4.3098893,0,17.705719
-52.461803,30.172413,0,41.489365,6.9148936,0,39.130436,,6.4409466,0,0,4,Amasya,Amasya,133.54037,8,0,.33955857
-49.951027,3.521127,0,39.149345,11.986467,0,19.834711,0,6.9837899,0,0,4,Amasya,Amasya,93.908157,5.3324742,0,0
-5.5865912,9.5744686,0,36.096565,11.285631,0,13.131313,0,7.474772,0,0,4,Amasya,Amasya,106.61057,5.281106,0,29.733086
-46.897255,21.138212,0,42.05962,9.6476965,0,13.68421,0,6.9744787,0,0,5,Amasya,Amasya,113.54166,5.6595092,0,2.3397763
-48.675293,21.487602,0,34.034336,11.759657,0,16.312057,0,7.4832444,0,0,5,Amasya,Amasya,110.66908,6.5819211,0,.30807146
-33.265514,7,0,36.455982,12.528217,0,8.333334,0,6.9679093,0,0,5,Amasya,Amasya,103.21101,5.9463086,0,8.2400818
-7.0222216,2.9126215,0,43.445175,7.990315,0,20.762712,0,7.1180162,0,0,5,Amasya,Amasya,113.04347,7.3562341,0,22.311111
-49.719418,14,0,39.289101,9.9052134,0,22.727274,0,6.8741984,0,0,4,Amasya,Amasya,99.432892,6.7845659,0,1.9079685
-9.2173901,4.3103447,0,44.978401,10.637149,0,21.782177,,7.1123276,0,0,4,Amasya,Amasya,94.537811,4.9255319,0,43.826088
-16.274092,14.383562,0,44.272335,9.0778093,0,20.481928,0,7.3708601,1,0,7,Amasya,Amasya,98.285713,4.3854661,0,10.849393
-31.268221,16.799999,0,31.407944,19.855597,0,22.549019,0,7.3440728,0,0,5,Amasya,Amasya,89.563728,3.9430604,0,7.7988343
-8.6945829,18.97436,0,33.833675,14.875152,0,18.410042,0,9.1075325,1,0,4,Amasya,Amasya,95.589256,3.6644943,0,43.288715
-37.922401,19.101124,0,34.745201,15.552614,0,25.641027,0,6.8035054,1,0,4,Amasya,Amasya,91.265823,3.6409638,0,8.2603254
-14.028337,24.184566,0,33.505798,9.9752264,0,19.469027,0,10.073905,1,0,7,Amasya,Amasya,107.82304,3.8410947,0,13.183824
-71.030212,16.107382,0,35,12.407407,0,15.503876,0,7.2456551,0,0,3,Amasya,Amasya,98.895027,4.4444447,0,0
5.675818,16.053278,1,42.336418,8.3272848,0,21.367838,0,9.9464035,1,0,6,Amasya,Amasya,99.221115,4.4241323,0,27.233368
-49.281048,10.948905,0,39.720558,10.079841,0,11.290322,,6.7141705,0,0,4,Amasya,Amasya,100,5.273684,0,5.4901962
-52.7897,11.409396,0,35.010571,12.050739,0,13.178295,0,6.921658,0,0,5,Amasya,Amasya,102.83018,6.757143,0,.64377683
-52.032516,27.5,0,27.857143,17.091837,0,15.000001,0,7.1049652,0,0,5,Amasya,Amasya,103.10881,4.6117649,0,.90334237
-24.77755,26.739927,0,42.671638,7.2512217,0,27.701546,0,8.5065365,1,0,7,Amasya,Amasya,105.68558,5.3438683,0,11.06548
-52.087288,10.119048,0,46.524708,9.5620728,0,15.976331,0,7.0130157,0,0,3,Amasya,Amasya,97.226624,8.7027969,0,0
-52.307693,11.881188,0,36.025169,17.094913,0,15.131579,0,6.7511015,0,0,3,Amasya,Amasya,106.60888,5.4022665,0,0
-32.299545,20.79208,0,33.493977,11.957831,0,21.212122,0,7.2875605,0,0,5,Amasya,Amasya,103.30679,6.2406015,0,11.875945
-4.1850224,8.2926836,0,44.059704,10.149254,0,14.953271,0,7.2834482,0,0,6,Amasya,Amasya,106.66256,6.25,0,19.530102
-52.824188,27.777779,0,35.779091,14.950689,0,23.121387,0,7.2341771,0,0,5,Amasya,Amasya,108.64197,5.1006036,0,.23866349
-29.404091,13.02521,0,41.380592,5.2546782,0,11.417322,0,7.8300281,1,0,5,Ankara,Ankara,114.08862,4.5898747,0,21.313616
4.5851307,24.108721,1,38.411041,7.1263404,0,23.216751,0,12.341193,1,0,12,Ankara,Ankara,104.64571,4.1906972,1,28.799498
-21.17848,25.471699,0,35.257175,10.017942,0,25.142857,0,7.1260872,0,0,4,Ankara,Ankara,102.54391,6.5440311,0,12.126388
-29.414316,30.727762,0,36.930733,9.3634386,0,19.769358,0,7.841886,1,0,8,Ankara,Ankara,118.72209,5.7895126,0,2.6898048
-28.174603,10.23622,0,44.493927,8.5829954,0,11.678832,0,7.1770186,0,0,4,Ankara,Ankara,103.29218,4.7868218,0,19.285715
-49.529514,29.126215,0,45.868946,7.7397914,0,28.688522,,7.1204443,0,0,3,Ankara,Ankara,118.46473,8.886076,0,2.8229256
-48.9842,13.333334,0,46.095009,6.7834139,0,21.875,0,7.2943773,0,0,4,Ankara,Ankara,101.95122,7.2419825,0,1.0534236
-50.424564,18.452381,0,37.81575,7.42942,0,20.833332,0,7.4018416,0,0,3,Ankara,Ankara,97.505501,5.9164834,0,1.2410189
-27.868855,22.708334,0,44.845829,5.7889962,0,24.256651,0,7.9094896,1,0,8,Ankara,Ankara,114.59618,5.9442949,0,8.7165136
-18.255251,20,0,30.12318,19.708847,0,21.73913,0,6.5708828,0,0,3,Ankara,Ankara,100.44893,4.3882065,0,31.502422
-11.788213,8.4415588,0,41.608662,9.3194122,0,12.087913,0,7.0012455,0,0,6,Ankara,Ankara,105.07533,5.9861112,0,12.087913
-51.456306,32.653061,0,29.919392,17.923187,0,31.78808,0,6.368187,0,0,4,Ankara,Ankara,102.59366,4.3484535,0,1.7475728
-21.394283,21.73913,0,38.581924,8.1153278,0,23.138655,0,9.6251612,1,0,6,Ankara,Ankara,100.65836,4.0442696,0,11.936663
.44942796,36.309738,1,34.618221,7.2953038,1,31.395935,0,14.328854,1,0,14,Ankara,Ankara,101.09406,3.8067827,0,27.338007
-.09816885,28.523489,0,31.619865,10.042836,0,27.313768,0,8.111928,1,0,9,Ankara,Ankara,125.50983,5.4103003,0,26.014397
-22.969843,51.908493,0,28.571766,10.102308,0,45.403774,0,13.083928,1,0,13,Ankara,Ankara,99.192192,3.4707625,1,12.143387
-19.899664,37.662334,0,22.067768,5.4735012,0,22.424242,,6.4377518,0,0,5,Ankara,Ankara,189.92444,8.6541357,0,13.879599
9.5768051,18.857357,1,42.00193,5.7998071,0,15.486726,0,9.5835581,1,0,11,Ankara,Ankara,107.82609,4.2009196,0,25.210085
-.85591972,16.32653,0,37.80965,9.7131681,0,15.068494,,6.6012301,0,0,4,Ankara,Ankara,106.4603,4.2969189,0,25.106991
-11.0313,22.143864,0,42.259624,7.4884095,0,15.548098,0,8.3689251,0,0,7,Ankara,Ankara,108.22665,4.4274879,0,16.777834
-4.2088838,13.142857,0,40.721649,8.1369658,0,15.32567,,7.2225661,0,0,6,Ankara,Ankara,118.1526,4.9562044,0,30.475449
-30.691385,23.752792,0,40.283329,6.9055862,0,18.216463,0,9.3972349,1,0,8,Ankara,Ankara,100.55219,3.806288,0,8.0691385
-41.355751,24.896265,0,36.141685,5.9635782,0,15.979381,,7.6328855,0,0,5,Ankara,Ankara,122.88136,4.5058613,0,10.352076
6.2525301,35.927853,1,32.442295,4.4530263,0,24.476679,,10.591974,1,0,11,Ankara,Ankara,123.85509,3.9837236,1,23.341431
-57.770081,25.333332,0,35.548935,7.3802428,0,29.0625,0,7.5735312,1,0,6,Ankara,Ankara,101.33826,5.9119239,0,1.7331023
-12.87702,28.992975,0,39.557606,4.5202222,0,32.560268,0,9.6049471,1,0,11,Ankara,Ankara,116.17584,4.3893585,1,15.366679
-48.076923,16.908213,0,46.026894,8.3129587,0,15.289256,0,7.46451,0,0,4,Ankara,Ankara,93.266388,5.2019076,0,1.2820513
-20.887995,8.4033613,0,44.41341,7.5418992,0,30.188679,,6.9819345,0,0,3,Ankara,Ankara,94.565216,5.6466875,0,38.647831
-17.810457,13.425925,0,36.897552,9.5075054,0,34.749035,0,7.1762547,0,0,5,Ankara,Ankara,111.88615,5.8595681,0,16.258169
-45.334862,33.13253,0,36.634518,9.0251465,0,24.175825,0,7.5475016,1,0,5,Ankara,Ankara,119.84097,5.7428288,0,3.3772182
-14.453125,37.64045,0,36.416008,9.9151001,0,38.248848,0,7.0103121,0,0,4,Ankara,Ankara,123.44173,7.4784579,0,24.023438
-26.909458,3.62117,0,46.646072,6.2886143,0,10.541311,,7.6615272,0,0,7,Ankara,Ankara,100.7086,7.2165604,0,13.606474
-37.353737,24.271845,0,41.238598,9.5055208,0,23.529411,0,7.0732698,0,0,4,Ankara,Ankara,105.42406,4.3760505,0,12.961297
-1.2059391,6.0240965,0,45.802162,8.728179,0,16.470589,,7.0440331,0,0,4,Ankara,Ankara,95.609756,5.4681816,0,48.237476
-34.368965,21.714285,0,38.760719,8.0703621,0,22.063038,0,8.7579412,1,0,8,Ankara,Ankara,104.90852,4.878396,0,8.7238903
-31.805075,28.928047,0,41.713329,7.2962804,0,23.033068,0,8.2385368,1,0,7,Ankara,Ankara,121.65617,5.1418133,0,8.4486742
-2.1304667,16.859123,0,41.963329,5.0847454,0,17.604914,0,8.6724863,1,0,8,Ankara,Ankara,112.37789,4.4782729,0,17.873304
1.9065187,18.120806,1,43.446209,3.8931119,0,15.606936,,7.4999766,0,0,9,Ankara,Ankara,114.5823,5.8034759,0,22.632227
-2.4906902,33.007233,0,36.601101,6.9151125,0,28.451994,0,12.718276,1,0,12,Ankara,Ankara,96.971855,3.8721299,1,21.531271
-9.631999,21.559074,0,42.689304,5.1997271,0,22.222223,0,8.1262226,0,0,6,Ankara,Ankara,102.25357,8.4951706,0,18.016001
-4.8010273,25.328758,0,41.452778,4.1860299,0,22.77346,0,8.3696213,0,0,9,Ankara,Ankara,102.19733,8.0674839,1,15.7638
-50.777203,13.953489,0,44.600071,8.2934017,0,16.666668,,6.0567842,0,0,4,Ankara,Ankara,131.48463,10.354961,0,3.6269431
15.538674,19.887642,1,37.110218,9.8178453,0,14.973262,0,8.9753771,1,0,8,Ankara,Ankara,109.99741,3.9713094,0,34.751381
-2.4107277,27.109571,0,37.392406,6.6790061,0,23.167719,0,12.35915,1,0,13,Ankara,Ankara,103.36351,4.0177054,1,23.298538
4.3321314,6.9536424,1,45.976048,6.0516915,0,10.784314,1,7.6506448,0,0,5,Ankara,Ankara,104.60017,5.4388571,0,28.57143
-35.233082,25.85837,0,34.864094,9.172924,0,16.305372,0,8.9210567,1,0,8,Ankara,Ankara,112.63614,4.2866769,0,3.302645
-33.487514,21.428572,0,34.00631,12.239747,0,25,0,7.0741167,0,0,5,Ankara,Ankara,96.163368,3.4381778,0,2.2201664
-29.674896,16.853933,0,41.106995,3.647522,0,17.907446,0,8.3904953,0,0,8,Ankara,Ankara,107.34694,4.1760154,0,3.4221463
-43.193069,13.596492,0,37.895267,6.8302555,0,17.100372,,7.467371,0,0,7,Ankara,Ankara,123.966,5.0037975,0,1.980198
-9.3298073,19.854168,0,39.310181,7.066957,0,19.25169,0,10.428364,1,0,10,Ankara,Ankara,105.63496,3.9995999,0,10.099759
-53.846149,33.714287,0,39.046825,7.6505022,0,48.947369,1,7.0076008,0,0,5,Ankara,Ankara,110.7489,6.8933716,0,3.5343037
8.6956501,22.758621,1,46.024532,6.5879145,0,22.012577,,6.5042882,0,0,3,Ankara,Ankara,105.70094,6.79321,0,51.207726
-42.193623,7.7777781,0,38.414009,9.1314793,0,22.857143,0,7.6694951,0,0,4,Ankara,Ankara,98.568504,6.1716104,0,1.1751539
-33.931828,25.873178,0,40.505669,7.1905522,0,27.126711,0,9.6942472,1,0,8,Ankara,Ankara,109.09769,4.7231202,0,4.614953
-12.573101,34,0,44.579609,6.7262969,0,35.222672,,6.6066504,0,0,4,Ankara,Ankara,97.666199,5.3441682,0,24.561403
3.6185966,25.420717,1,40.776245,4.0981188,0,22.68548,0,11.198899,1,0,11,Ankara,Ankara,99.562698,3.9407299,1,27.859673
10.596874,24.098673,1,35.742168,6.0078073,0,17.320261,0,8.1276999,0,0,5,Ankara,Ankara,132.1618,9.1729259,0,50.015961
-23.943663,7.1979432,0,43.069614,6.4862633,0,9.8039217,0,6.3647509,0,0,5,Antalya,Antalya,107.59006,8.5681419,0,19.517103
5.4708509,7,1,41.875,8.375,0,14.572865,,7.116394,0,0,2,Antalya,Antalya,109.42408,9.69697,0,52.735424
-29.076921,9.9173555,0,36.636772,10.134529,0,11.71875,,6.5930448,0,0,4,Antalya,Antalya,106.67284,6.4825583,0,0
-32.772018,27.090302,0,49.282665,6.1134806,0,21.967213,0,6.7730803,0,0,5,Antalya,Antalya,119.55164,10.140236,0,4.4041452
-54.019291,27.443106,0,37.565086,9.0125914,0,17.186108,0,7.4633632,1,0,6,Antalya,Antalya,122.00504,6.8769531,0,2.1864953
-51.81102,22.635136,0,28.529375,10.514542,0,20.824295,0,7.6652846,0,0,4,Antalya,Antalya,119.85503,6.6874018,0,2.6771653
-57.064064,14.385965,0,39.498486,6.6512542,0,12.538226,,7.8512721,0,0,4,Antalya,Antalya,105.21898,4.5383372,0,1.0182436
-51.874363,5.5793991,0,45.802773,7.6066284,0,17.094017,0,6.9772816,0,0,3,Antalya,Antalya,109.74359,7.3326693,0,2.4316111
-45.857796,14.239483,0,29.35083,7.1685085,0,16.163794,,7.4247618,0,0,5,Antalya,Antalya,118.92954,9.439374,0,.32615784
-42.278912,20.314735,0,32.94614,7.1492777,0,21.966019,0,8.1338806,0,0,6,Antalya,Antalya,114.39371,9.1105509,0,1.904762
-37.871624,18.936567,0,30.673653,5.6886225,0,20.198376,0,8.1443892,0,0,5,Antalya,Antalya,118.6818,11.630877,0,2.2972972
-40.735786,9.7759676,0,43.01643,3.8732395,0,17.241379,,7.3858509,0,0,5,Antalya,Antalya,121.29871,6.1239891,0,.93645483
-58.007122,31.032127,0,25.797716,9.0239916,0,29.45499,,7.9412956,0,0,4,Antalya,Antalya,122.1785,25.37533,0,.94899172
-41.567291,14.403293,0,40.502071,6.521739,0,13.095239,,7.1592917,0,0,5,Antalya,Antalya,108.41425,5.8456883,0,3.577513
-28.272068,23.558647,0,30.023998,9.092659,0,20.416666,0,10.305513,1,0,8,Antalya,Antalya,107.36063,4.7005053,0,2.9930539
-29.815746,22.194513,0,39.833893,6.1332054,0,20.263157,0,7.9157133,0,0,7,Antalya,Antalya,105.00982,4.2942386,0,4.0201006
-15.43062,6.3829789,0,33.77084,12.557645,0,10.948905,,7.478735,0,0,4,Antalya,Antalya,98.801132,4.4746032,0,39.533493
-48.740742,22.268908,0,34.155846,9.5844154,0,21.75926,0,7.2930179,0,0,5,Antalya,Antalya,101.67627,5.763473,0,1.1851852
-13.410954,16.666668,0,37.715298,6.6616006,0,10.544217,0,7.8524389,0,0,5,Antalya,Antalya,118.00111,4.6888361,0,20.310478
-40.136055,19.020716,0,41.543861,4.8986874,0,22.962315,0,8.5867195,0,0,7,Antalya,Antalya,100.32288,8.1924076,0,8.333334
-55.257839,7.8602619,0,37.63158,6.483254,0,17.355371,,7.6993895,0,0,5,Antalya,Antalya,103.20856,4.6136866,0,3.1850352
11.631942,15.639811,1,43.174847,7.2852759,0,17,1,7.1853871,0,0,3,Antalya,Antalya,100.61538,6.2692308,0,54.600693
-22.30311,20.796459,0,39.61179,5.5116224,0,21.960785,,7.4223738,0,0,6,Antalya,Antalya,107.40556,5.2490568,0,7.3461285
.44612288,13.167259,1,41.631214,5.4062467,0,18.40708,0,8.0916271,0,0,8,Antalya,Antalya,99.482506,4.254746,0,27.282085
-24.156908,25.4147,0,35.560272,6.8205705,1,23.193516,,12.468644,1,0,14,Antalya,Antalya,100.75685,3.7687128,0,9.0522642
-55.291004,10.958904,0,37.274776,12.34985,0,8.1560287,0,7.3790083,0,0,6,Antalya,Antalya,112.44019,4.6984129,0,.92592591
-32.261364,14.896074,0,35.560745,11.311036,0,17.573696,0,8.9237242,1,0,10,Antalya,Antalya,103.45117,4.0035744,0,4.487648
-44.608879,6.7669177,0,33.717995,13.34295,0,12.030075,0,7.4054956,0,0,6,Antalya,Antalya,101.37981,4.4581995,0,4.7216349
-65.006912,8.2949314,0,37.222397,9.2274008,0,12.790698,,7.4792995,0,0,2,Antalya,Antalya,97.83416,3.7611766,0,17.496542
-44.309418,14.226805,0,35.948647,10.770329,0,12.921349,0,8.4531879,0,0,5,Antalya,Antalya,102.06581,3.7705064,0,2.0565553
-44.665371,23.92996,0,34.845066,7.3876462,0,18.696398,0,8.4035769,1,0,7,Antalya,Antalya,104.9632,3.7383966,0,1.1396703
-41.391941,10.97561,0,35.59787,7.4229465,0,11.011905,0,8.1080208,0,0,4,Antalya,Antalya,101.52846,3.846679,0,0
-55.411728,9.0517235,0,38.140759,6.137434,0,17.821783,0,8.0310602,0,0,4,Antalya,Antalya,107.29465,4.2735348,0,.8629989
-38.02116,21.621622,0,38.980968,7.6427259,0,17.514124,,7.436028,0,0,6,Antalya,Antalya,102.36024,5.0046082,0,.49782205
-31.759762,23.551638,0,37.76004,7.1903729,0,20.154186,0,9.0779514,1,0,7,Antalya,Antalya,106.21026,3.9797833,0,2.2491348
-39.925373,24.647886,0,32.344154,9.6793461,0,19.02174,0,7.2943773,1,0,6,Antalya,Antalya,123.95183,8.1908646,0,1.5671643
-54.959351,28.888889,0,29.807693,15.961538,0,31.404961,,6.526495,0,0,3,Antalya,Antalya,102.33463,5.2525253,0,1.4634147
-29.28709,32.403435,0,39.06451,10.413389,0,29.77528,,7.0639038,1,0,7,Antalya,Antalya,109.43678,6.2363963,0,6.6473989
-25.312864,11.709287,0,37.237408,6.8129497,0,18.208092,0,8.8058252,1,0,7,Antalya,Antalya,104.4719,3.727541,0,6.6243954
-47.607841,32,0,25.639009,9.0444355,0,23.369566,0,7.3336763,0,0,5,Antalya,Antalya,131.39217,4.735568,0,.7843138
-47.684132,30.645163,0,27.008331,7.420217,0,21.428572,0,8.0215845,1,0,6,Antalya,Antalya,116.803,4.3154683,0,.79726648
-70.478989,6.7924528,0,41.422394,5.0216241,0,8.8105726,,7.202661,0,0,2,Antalya,Antalya,104.42043,4.1004925,0,14.760508
-50.867676,7.2033896,0,39.163239,6.4471879,0,14.678899,,7.6113477,0,0,3,Antalya,Antalya,108.98232,3.7772021,0,1.3557483
-57.845264,31.707317,0,23.569519,6.4171119,0,28.20513,,7.420579,0,0,5,Antalya,Antalya,136.85878,7.8324609,0,1.8799711
-38.712444,33.333336,0,18.841324,6.0403376,0,31.376516,,7.20786,0,0,7,Antalya,Antalya,129.30627,18.096834,0,.85836911
-23.656511,27.298052,0,23.707876,8.7162762,0,28.366762,,7.6098623,0,0,6,Antalya,Antalya,141.27325,18.549953,0,6.1495843
-36.326839,30.479452,0,23.170095,6.7458706,0,26.477188,0,8.4456968,1,0,8,Antalya,Antalya,145.76271,7.9224057,0,1.1889703
-46.760567,17.045454,0,24.329596,25.987324,0,18.461538,0,7.0361485,0,0,6,Antalya,Antalya,95.333328,3.6172841,0,1.5023475
-38.136646,22.413794,0,35.23267,15.954415,0,12.5,0,6.7707896,0,0,5,Antalya,Antalya,103.08583,4.608315,0,1.4906832
-59.471363,13.28125,0,32.258064,16.20319,0,6.25,0,7.6068845,0,0,3,Antalya,Antalya,103.08736,4.5025043,0,0
-3.0510261,18.181818,0,37.24667,10.906214,0,17.877094,0,9.0235291,1,0,9,Antalya,Antalya,100.54925,3.9280422,0,18.976854
-41.848232,10.077519,0,32.545933,17.235346,0,5.6179776,1,7.2765565,0,0,5,Antalya,Antalya,90.658882,4.0317459,0,1.728024
-18.899202,5.1428571,0,43.024055,9.3470793,0,12.903225,0,7.3938785,0,0,4,Antalya,Antalya,99.725464,6.1522198,0,21.286472
-36.990681,7.9086118,0,38.702026,5.9724016,0,9.6601076,0,8.3598375,0,0,5,Antalya,Antalya,108.21548,4.4596152,0,1.9174434
-25.879578,12.720849,0,40.317371,5.5221086,0,14.264377,0,9.2940378,1,0,7,Antalya,Antalya,105.12799,4.0459752,0,4.1029849
-53.902184,6.2992125,0,42.714638,4.315176,0,11.980831,0,8.0894823,0,0,5,Antalya,Antalya,110.07771,4.9211254,0,1.6649325
-31.346151,15.591398,0,32.875961,11.223929,0,18,0,7.7137847,0,0,6,Antalya,Antalya,98.04348,3.6808081,0,1.1538461
-18.475689,25.407532,0,35.219521,4.8228908,0,24.359816,0,9.7353058,1,0,8,Antalya,Antalya,118.48026,5.1078887,0,3.5977547
-52.26667,19.407009,0,20.878813,11.251049,0,21.033653,,7.6939373,0,0,6,Antalya,Antalya,137.04112,21.142012,0,.63999999
-45.39642,31.028938,0,19.932222,10.085438,0,27.024981,0,8.8311272,0,0,6,Antalya,Antalya,139.11208,26.963964,0,1.351845
-35.535534,34.125637,0,18.117451,12.476944,0,27.450981,,7.0210838,0,0,7,Antalya,Antalya,128.69778,31.922127,0,.7007007
-35.747883,14.102565,0,40.240349,7.1376548,0,17.159763,0,7.0449052,0,0,6,Antalya,Antalya,104.61996,5.1519699,0,.4703669
-36.375839,23.412699,0,35.743259,8.1126223,0,21.299639,0,7.3993979,0,0,8,Antalya,Antalya,111.23992,5.23875,0,1.6107383
-36.899998,22.621565,0,21.956072,5.6631207,0,25.789473,,6.9847164,0,0,6,Antalya,Antalya,137.53862,33.634491,0,5.6999998
-34.257351,20.758121,0,39.527126,5.7555838,0,17.6,0,9.5739412,1,0,9,Antalya,Antalya,99.082031,3.6797833,0,4.8720884
-31.225607,9.2485542,0,38.475563,7.476295,0,14.367816,,7.2392149,0,0,6,Antalya,Antalya,104.32191,4.7113404,0,.62451208
-23.129133,25.689087,0,38.954498,5.7369456,0,18.553459,0,8.8350649,1,1,9,Ardahan,Ardahan,142.23811,5.7484193,0,3.4632788
-49.224808,25.438599,0,45.010353,5.4658389,0,19.557196,0,6.8068295,1,0,5,Ardahan,Ardahan,151.82481,7.3853211,0,.25839794
-43.031124,13.043478,0,28.821472,6.9233761,0,10.993657,0,6.914731,1,0,7,Ardahan,Ardahan,188.8764,6.7127938,0,.81190801
-9.3454256,28.985506,0,40.704334,4.8387094,0,17.815126,0,8.1125278,1,0,6,Ardahan,Ardahan,160.1937,6.4124846,0,17.586752
-54.310345,12.631578,0,38.690113,14.190419,0,21.100918,0,6.5820251,0,0,3,Ardahan,Ardahan,103.58025,5.4784055,0,0
-57.981651,5.4945054,0,44.880676,10.007698,0,12.403101,0,6.4361506,0,0,3,Ardahan,Ardahan,114.71075,7.0983605,0,0
-30.008381,28.10219,0,43.592056,7.400722,0,27.597404,0,7.2283883,1,0,8,Ardahan,Ardahan,110.34646,7.0349207,0,1.9279128
-28.759897,36.065571,0,30.410961,8.8454008,0,26.966291,0,7.1561766,1,0,6,Ardahan,Ardahan,145.90953,5.7936506,0,8.3553209
-29.34322,26.143793,0,41.796135,9.075408,0,24.534161,0,8.0727797,1,0,6,Artvin,Artvin,100.83714,4.0756755,0,4.8728814
-30.649483,23.455057,0,36.763973,10.760708,0,20.437019,0,9.0787497,1,0,6,Artvin,Artvin,96.414619,4.0550117,0,6.2141123
-24.13168,23.924381,0,37.932377,6.3652458,0,22.113979,0,9.3837051,1,1,10,Artvin,Artvin,117.57963,4.4033084,0,7.1087785
-15.592244,19.066147,0,37.277977,5.8614564,0,21.878716,0,8.3927631,1,0,7,Artvin,Artvin,133.18665,5.3779106,0,5.6079664
-37.076153,23.966942,0,37.293892,9.1416101,0,18.773947,0,7.6078782,0,0,5,Artvin,Artvin,101.66259,4.9987879,0,6.0589218
-29.46718,22.660099,0,35.461315,7.9766912,0,19.276018,0,8.8938475,1,0,7,Artvin,Artvin,111.9528,4.6367459,0,4.2471042
-34.329231,20.960699,0,39.305447,6.8666139,0,18.951612,0,8.2679625,1,0,6,Artvin,Artvin,106.12798,4.4249125,0,1.8453426
-41.946907,33.103447,0,40.220387,6.6509247,0,30.232557,0,7.5699277,0,0,4,Artvin,Artvin,107.76778,4.9921412,0,16.283186
-61.834862,9.8591547,0,20.446819,26.177755,0,28.75,,7.1762547,0,0,3,Artvin,Artvin,117.8836,3.9219048,0,0
