state,year,dopen,population,presdemvoteshlag1,demmv,demvoteshlag1,demvoteshlag2,demvoteshfor1,demvoteshfor2,demwinprv1,demwinprv2,dmidterm,dpresdem
Arizona,2006,0,6029141,44.396832,-9.8414183,20.62047,0,34.651245,,0,0,1,0
Arizona,2010,0,6392017,45.11525,-24.208828,43.499397,20.62047,,,0,0,1,0
Colorado,1914,0,846000,42.831467,1.306805,,,47.93618,39.307102,,,1,1
Colorado,1918,0,906000,60.778599,-1.5522867,40.296902,,39.307102,43.894913,1,,1,1
Colorado,1924,0,1014000,35.89024,-6.2979102,39.307102,47.93618,46.409718,55.848957,0,0,0,0
Colorado,1930,1,1040000,34.031757,13.197226,46.409718,43.894913,51.912849,63.450371,0,0,1,0
Colorado,1932,0,1066000,34.031757,6.4163446,55.848957,46.409718,63.450371,58.242268,1,0,0,0
Colorado,1936,1,1090000,54.895233,28.202707,51.912849,55.848957,58.242268,50.23418,1,1,0,1
Colorado,1942,0,1113000,48.401123,1.0477692,58.242268,63.450371,43.586617,66.791801,1,1,1,1
Colorado,1944,,1137000,,-12.826768,50.23418,58.242268,66.791801,46.746605,1,1,0,1
Colorado,1948,0,1263000,,34.43301,43.586617,50.23418,46.746605,48.676548,0,1,0,1
Colorado,1950,0,1325000,51.876713,-6.5067887,66.791801,43.586617,48.676548,50.21743,1,0,1,1
Colorado,1954,1,1493000,38.962521,-2.6469083,46.746605,66.791801,50.21743,46.01963,0,1,1,0
Colorado,1956,1,1625000,38.962521,.43486655,48.676548,46.746605,46.01963,45.57645,0,0,0,0
Colorado,1960,0,1754000,39.81411,-7.5002103,50.21743,48.676548,45.57645,41.931709,1,0,0,0
Colorado,1962,0,1899000,44.907959,-7.9989343,46.01963,50.21743,41.931709,41.447369,0,1,1,1
Colorado,1966,0,2007000,61.265533,-16.084286,45.57645,46.01963,41.447369,49.405945,0,0,1,1
Colorado,1968,0,2120000,61.265533,-17.105261,41.931709,45.57645,49.405945,57.232521,0,0,0,1
Colorado,1972,0,2404619,41.318344,1.0353178,41.447369,41.931709,57.232521,40.315815,0,0,0,0
Colorado,1974,0,2541406,34.593304,17.737082,49.405945,41.447369,40.315815,50.334995,1,0,1,0
Colorado,1978,0,2766748,42.580528,-18.354269,57.232521,49.405945,50.334995,34.621967,1,1,1,1
Colorado,1980,1,2889964,42.580528,1.6371399,40.315815,57.232521,34.621967,49.915855,0,1,0,1
Colorado,1984,0,3169992,31.067911,-29.626392,50.334995,40.315815,49.915855,41.655716,1,0,0,0
Colorado,1986,1,3237450,35.122898,1.5515447,34.621967,50.334995,41.655716,51.77676,0,1,1,0
Colorado,1990,1,3303862,45.282406,-14.020911,49.915855,34.621967,51.77676,46.107437,1,0,1,0
Colorado,1996,1,3812716,40.128029,-4.9485893,51.77676,41.655716,35.016708,45.769241,1,0,0,0
Colorado,1998,0,3968967,44.426437,-27.471849,46.107437,51.77676,45.769241,51.30061,0,1,1,0
Colorado,2002,0,4490406,42.393509,-4.438868,35.016708,46.107437,51.30061,52.795929,0,0,1,0
Colorado,2008,1,4889730,47.022388,10.304231,51.30061,45.769241,48.050369,,1,0,0,0
Colorado,2010,0,5029196,53.660439,1.6283482,52.795929,51.30061,,,1,1,1,0
Idaho,1918,0,405000,52.04026,-34.4263,38.139336,,45.917381,20.063057,0,,1,1
Idaho,1920,0,433000,52.04026,-8.1652403,32.78685,38.139336,20.063057,24.99221,0,0,0,1
Idaho,1924,0,434000,34.344215,-59.432793,45.917381,32.78685,24.99221,27.583525,0,0,0,0
Idaho,1930,0,447000,34.925201,-44.832954,24.99221,20.063057,55.672646,36.641777,0,0,1,0
Idaho,1932,0,459000,34.925201,13.399371,27.583525,24.99221,36.641777,54.660023,0,0,0,0
Idaho,1938,1,513000,62.969959,9.7828417,36.641777,55.672646,48.467072,51.127373,0,1,1,1
Idaho,1944,1,529000,54.375164,2.2547483,48.467072,54.660023,49.956112,38.318512,0,1,0,1
Idaho,1950,0,589000,49.982307,-23.362974,49.956112,51.127373,37.162556,56.200714,1,1,1,1
Idaho,1954,0,600000,34.417961,-25.674889,38.318512,49.956112,56.200714,47.740467,0,1,1,0
Idaho,1956,0,628000,34.417961,17.45812,37.162556,38.318512,47.740467,54.739052,0,0,0,0
Idaho,1962,0,692000,46.215012,9.4781036,47.740467,56.200714,44.616489,60.262753,0,1,1,1
Idaho,1966,0,689000,50.916828,-10.767022,54.739052,47.740467,60.262753,45.51424,1,0,1,1
Idaho,1968,0,695000,50.916828,20.525503,44.616489,54.739052,45.51424,56.071735,0,1,0,1
Idaho,1972,1,763237,30.658728,-6.7476959,60.262753,44.616489,56.071735,31.612045,1,0,0,0
Idaho,1974,0,807990,26.041067,13.934099,45.51424,60.262753,31.612045,48.775269,0,1,1,0
Idaho,1978,0,910690,37.118546,-36.775909,56.071735,45.51424,48.775269,25.99688,1,0,1,1
Idaho,1980,1,943935,37.118546,-.96941292,31.612045,56.071735,25.99688,48.443554,0,1,0,1
Idaho,1984,0,990839,25.190718,-46.188274,48.775269,31.612045,48.443554,38.70879,0,0,0,0
Idaho,1986,0,990224,26.392212,-3.1128912,25.99688,48.775269,38.70879,43.476334,0,0,1,0
Idaho,1990,1,1011882,36.010639,-22.582424,48.443554,25.99688,43.476334,39.905235,0,0,1,0
Idaho,1992,1,1066490,36.010639,-13.047329,38.70879,48.443554,39.905235,28.393015,0,0,0,0
Idaho,1996,0,1187706,28.417561,-17.116722,43.476334,38.70879,28.393015,32.548515,0,0,0,0
Idaho,1998,1,1230923,33.64584,-41.1427,39.905235,43.476334,32.548515,0,0,0,1,0
Idaho,2002,0,1340372,27.637798,-32.613377,28.393015,39.905235,0,34.105122,0,0,1,0
Idaho,2004,0,1391802,27.637798,-99.179253,32.548515,28.393015,34.105122,24.927591,0,0,0,0
Idaho,2008,1,1534320,30.261326,-23.549271,0,32.548515,24.927591,,0,0,0,0
Idaho,2010,0,1567582,36.095947,-46.24741,34.105122,0,,,0,0,1,0
Montana,1916,0,487000,35.049091,7.654953,,,41.066887,55.400276,,,0,1
Montana,1918,0,501000,56.797131,5.2765965,51.055897,,55.400276,52.795143,1,,1,1
Montana,1922,1,543000,32.13306,11.770946,41.066887,51.055897,52.795143,53.200062,1,1,1,0
Montana,1924,0,538000,32.13306,10.405848,55.400276,41.066887,53.200062,60.327766,1,1,0,0
Montana,1928,0,541000,19.382032,6.4001203,52.795143,55.400276,60.327766,70.13987,1,1,0,0
Montana,1934,0,545000,58.805943,41.401394,60.327766,53.200062,54.984154,73.434738,1,1,1,1
Montana,1936,0,554000,58.805943,27.87431,70.13987,60.327766,73.434738,49.071045,1,1,0,1
Montana,1940,0,558000,69.279221,46.869469,54.984154,70.13987,49.071045,45.378502,1,1,0,1
Montana,1942,0,518000,58.779293,.71079135,73.434738,54.984154,45.378502,56.647648,1,1,1,1
Montana,1946,1,514000,54.283993,-8.0943079,49.071045,73.434738,56.647648,50.747437,1,1,1,1
Montana,1948,0,542000,54.283993,13.907051,45.378502,49.071045,50.747437,50.379856,0,1,0,1
Montana,1952,0,602000,53.092228,2.1917911,56.647648,45.378502,50.379856,76.219154,1,0,0,1
Montana,1954,0,624000,40.07478,.75971186,50.747437,56.647648,76.219154,50.732071,1,1,1,0
Montana,1958,0,666000,42.8652,52.438309,50.379856,50.747437,50.732071,64.513054,1,1,1,0
Montana,1960,1,675000,42.8652,1.4641434,76.219154,50.379856,64.513054,53.168785,1,1,0,0
Montana,1964,0,706000,48.595535,29.026106,50.732071,76.219154,53.168785,60.540043,1,1,0,1
Montana,1966,0,707000,58.948128,6.3375711,64.513054,50.732071,60.540043,51.951736,1,1,1,1
Montana,1970,0,694409,41.587223,21.08009,53.168785,64.513054,51.951736,64.157791,1,1,1,0
Montana,1976,1,757317,37.845047,28.315577,51.951736,60.540043,55.689342,54.463314,1,1,0,0
Montana,1978,1,782317,45.404186,11.378681,64.157791,51.951736,54.463314,56.89072,1,1,1,1
Montana,1982,0,803986,32.430649,12.792548,55.689342,64.157791,56.89072,48.133354,1,1,1,0
Montana,1984,0,820905,32.430649,16.192854,54.463314,55.689342,48.133354,68.129807,1,1,0,0
Montana,1988,0,800202,38.176582,-3.7332921,56.89072,54.463314,68.129807,37.62603,1,1,0,0
Montana,1990,0,799824,46.198524,38.745083,48.133354,56.89072,37.62603,49.555817,0,1,1,0
Montana,1994,0,854923,37.628559,-24.741659,68.129807,48.133354,49.555817,47.237495,1,0,1,0
Montana,1996,0,876656,37.628559,4.8649044,37.62603,68.129807,47.237495,62.735004,0,1,0,0
Montana,2000,0,902200,41.232033,-3.3168049,49.555817,37.62603,62.735004,49.161755,1,0,0,0
Montana,2002,0,911667,33.364235,31.004757,47.237495,49.555817,49.161755,72.915977,0,1,1,0
Montana,2006,0,952692,38.564087,.87624788,62.735004,47.237495,72.915977,,1,0,1,0
Montana,2008,0,976415,38.564087,45.831955,49.161755,62.735004,,,1,1,0,0
Nevada,1916,0,82000,39.701714,6.5278201,37.455372,,37.926132,62.824894,1,,0,1
Nevada,1920,0,78000,53.358948,-4.1856556,38.811188,37.455372,62.824894,42.479038,1,1,0,1
Nevada,1922,0,81000,36.224903,25.649786,37.926132,38.811188,42.479038,59.263874,0,1,1,0
Nevada,1926,0,87000,21.949408,-13.304102,62.824894,37.926132,59.263874,52.058197,1,0,1,0
Nevada,1928,0,89000,21.949408,18.527742,42.479038,62.824894,52.058197,64.509415,0,1,0,0
Nevada,1932,0,96000,43.464848,4.1163893,59.263874,42.479038,64.509415,58.957924,1,0,0,0
Nevada,1938,0,105000,72.808334,17.915844,64.509415,52.058197,60.477631,58.375149,1,1,1,1
Nevada,1944,0,153000,60.076355,16.750299,60.477631,58.957924,44.788895,58.011402,1,1,0,1
Nevada,1946,1,143000,54.62072,-10.422209,58.375149,60.477631,58.011402,48.321617,1,1,1,1
Nevada,1952,0,181000,50.373493,-3.3567667,58.011402,44.788895,52.5755,57.676464,1,0,0,1
Nevada,1956,0,250000,38.554569,5.1510005,48.321617,58.011402,57.676464,65.275948,0,1,0,0
Nevada,1958,0,269000,42.03167,15.352932,52.5755,48.321617,65.275948,50.017826,1,0,1,0
Nevada,1962,0,352000,51.162052,30.551899,57.676464,52.5755,50.017826,54.765869,1,1,1,1
Nevada,1964,0,426000,51.162052,.035655499,65.275948,57.676464,54.765869,57.649155,1,1,0,1
Nevada,1970,0,488738,39.293728,16.477859,54.765869,50.017826,46.603886,63.023567,1,1,1,0
Nevada,1974,1,596822,36.319221,-.36819875,57.649155,54.765869,63.023567,37.298737,1,1,1,0
Nevada,1976,0,646975,36.319221,31.599171,46.603886,57.649155,37.298737,47.721657,0,1,0,0
Nevada,1980,1,800493,45.809807,-21.320387,63.023567,46.603886,47.721657,49.9958,1,0,0,1
Nevada,1982,0,881537,26.893923,-2.3532181,37.298737,63.023567,49.9958,50.206924,0,1,1,0
Nevada,1986,1,980613,31.972637,5.4781408,47.721657,37.298737,50.206924,51.049934,0,0,1,0
Nevada,1988,0,1075022,31.972637,4.0646496,49.9958,47.721657,51.049934,50.930016,1,0,0,0
Nevada,1992,0,1330694,37.917885,10.836542,50.206924,49.9958,50.930016,47.878567,1,1,0,0
Nevada,1994,0,1456388,37.357552,9.9293079,51.049934,50.206924,47.878567,39.693459,1,1,1,0
Nevada,1998,0,1743772,43.933495,.098213553,50.930016,51.049934,39.693459,61.081909,1,1,1,0
Nevada,2000,1,1998250,43.933495,-15.398088,47.878567,50.930016,61.081909,40.989956,1,1,0,0
Nevada,2004,0,2346222,45.975666,25.94412,39.693459,47.878567,40.989956,50.288742,0,1,0,0
Nevada,2010,0,2700551,55.146675,5.7421355,40.989956,61.081909,,,0,1,1,0
New Mexico,1916,1,354000,41.873093,5.2697001,,,47.482197,55.171574,,,0,1
New Mexico,1924,0,390000,44.277458,2.4313064,55.171574,47.482197,42.303814,58.622761,1,0,0,0
New Mexico,1928,1,416000,43.022243,-15.388984,49.85614,55.171574,58.622761,49.350067,1,1,0,0
New Mexico,1936,0,489000,62.753422,23.449186,49.350067,58.622761,55.946564,59.157051,0,1,0,1
New Mexico,1940,0,531000,62.651974,11.893129,61.702168,49.350067,59.157051,51.507332,1,0,0,1
New Mexico,1942,0,502000,56.586655,18.314098,55.946564,61.702168,51.507332,57.224632,1,1,1,1
New Mexico,1946,0,561000,53.496353,3.0146599,59.157051,55.946564,57.224632,51.12114,1,1,1,1
New Mexico,1948,1,604000,53.496353,14.821884,51.507332,59.157051,51.12114,57.272839,1,1,0,1
New Mexico,1952,0,735000,56.328381,2.2422819,57.224632,51.507332,57.272839,62.706139,1,1,0,1
New Mexico,1954,0,763000,44.230358,14.545679,51.12114,57.224632,62.706139,63.434826,1,1,1,0
New Mexico,1960,0,951000,41.783039,26.869652,62.706139,57.272839,54.703766,53.14048,1,1,0,0
New Mexico,1964,1,1006000,50.152199,9.4075289,63.434826,62.706139,53.14048,52.259617,1,1,0,1
New Mexico,1966,0,1007000,59.040577,6.2809587,54.703766,63.434826,52.259617,45.974533,1,1,1,1
New Mexico,1970,0,1017055,39.745968,4.5192361,53.14048,54.703766,45.974533,42.701714,1,1,1,0
New Mexico,1972,1,1078697,39.745968,-8.05093,52.259617,53.14048,42.701714,46.595551,1,1,0,0
New Mexico,1976,0,1189295,36.556797,-14.11407,45.974533,52.259617,46.595551,53.773869,0,1,0,0
New Mexico,1978,0,1238034,48.284405,-6.8089008,42.701714,45.974533,53.773869,43.875019,0,0,1,1
New Mexico,1982,1,1363823,36.784828,7.5477362,46.595551,42.701714,43.875019,63.307961,0,0,1,0
New Mexico,1984,0,1416717,36.784828,-12.248248,53.773869,46.595551,63.307961,27.039253,1,0,0,0
New Mexico,1988,0,1490337,39.226433,26.622993,43.875019,53.773869,27.039253,53.970455,0,1,0,0
New Mexico,1990,0,1519933,46.902569,-45.874065,63.307961,43.875019,53.970455,29.784294,1,0,1,0
New Mexico,1994,0,1653329,45.898846,7.9802065,27.039253,63.307961,29.784294,61.701096,0,1,1,0
New Mexico,1996,0,1706151,45.898846,-34.941586,53.970455,27.039253,61.701096,34.973103,1,0,0,0
New Mexico,2000,0,1819017,49.183201,23.447142,29.784294,53.970455,34.973103,70.605141,0,1,0,0
New Mexico,2002,0,1855309,47.908554,-30.053795,61.701096,29.784294,70.605141,61.327995,1,0,1,0
New Mexico,2006,0,1962137,49.04668,41.274555,34.973103,61.701096,61.327995,,0,1,1,0
New Mexico,2008,1,2010662,49.04668,22.655985,70.605141,34.973103,,,1,0,0,0
Utah,1914,0,422000,32.578026,-2.7514696,,,56.915653,38.585472,,,1,1
Utah,1916,0,436000,32.578026,16.98896,46.331955,,38.585472,48.62402,0,,0,1
Utah,1920,0,453000,58.783054,-18.021637,56.915653,46.331955,48.62402,37.569557,1,0,0,1
Utah,1922,0,467000,38.839592,.4643172,38.585472,56.915653,37.569557,55.516876,0,1,1,0
Utah,1926,0,494000,29.89732,-23.942745,48.62402,38.585472,55.516876,56.663368,1,0,1,0
Utah,1928,0,504000,29.89732,11.602386,37.569557,48.62402,56.663368,53.061527,0,1,0,0
Utah,1932,0,517000,45.891651,14.948961,55.516876,37.569557,53.061527,55.801315,1,0,0,0
Utah,1934,0,522000,56.593227,7.6203585,56.663368,55.516876,55.801315,62.845654,1,1,1,1
Utah,1938,0,535000,69.341286,11.602629,53.061527,56.663368,62.845654,59.911388,1,1,1,1
Utah,1940,1,552000,69.341286,25.691307,55.801315,53.061527,59.911388,48.762657,1,1,0,1
Utah,1944,0,605000,62.231438,19.822779,62.845654,55.801315,48.762657,45.831947,1,1,0,1
Utah,1946,0,638000,60.455727,-2.4746804,59.911388,62.845654,45.831947,45.744007,1,1,1,1
Utah,1950,0,689000,53.98037,-8.0279083,48.762657,59.911388,45.744007,46.043812,0,1,1,1
Utah,1952,0,724000,53.98037,-8.5119839,45.831947,48.762657,46.043812,38.730774,0,0,0,1
Utah,1956,0,809000,41.074909,-7.9123826,45.744007,45.831947,38.730774,47.629009,0,0,0,0
Utah,1958,0,845000,35.438854,3.8982391,46.043812,45.744007,47.629009,57.330441,0,0,1,0
Utah,1962,0,958000,45.16785,-4.7419815,38.730774,46.043812,57.330441,45.834824,1,0,1,1
Utah,1964,0,978000,45.16785,14.660883,47.629009,38.730774,45.834824,56.15958,0,1,0,1
Utah,1968,0,1029000,54.713726,-7.8487902,57.330441,47.629009,56.15958,44.070019,1,0,0,1
Utah,1970,0,1059273,37.074505,13.679558,45.834824,57.330441,44.070019,42.89304,0,1,1,0
Utah,1974,1,1200471,26.392963,-5.9247522,56.15958,45.834824,42.89304,25.48452,1,0,1,0
Utah,1976,1,1274928,26.392963,-12.693352,44.070019,56.15958,25.48452,41.349129,0,1,0,0
Utah,1980,1,1461037,33.648178,-48.16119,42.89304,44.070019,41.349129,26.550236,0,0,0,1
Utah,1982,0,1558314,20.566282,-16.927216,25.48452,42.89304,26.550236,31.740808,0,0,1,0
Utah,1986,0,1662834,24.675219,-45.75499,41.349129,25.48452,31.740808,39.714745,0,0,1,0
Utah,1988,0,1689372,24.675219,-35.386967,26.550236,41.349129,39.714745,29.140776,0,0,0,0
Utah,1992,1,1821498,32.046432,-15.668329,31.740808,26.550236,29.140776,32.9701,0,0,0,0
Utah,1994,1,1930436,24.654469,-41.718449,39.714745,31.740808,32.9701,31.514582,0,0,1,0
Utah,1998,0,2100562,33.296776,-31.011761,29.140776,39.714745,31.514582,28.402721,0,0,1,0
Utah,2000,0,2233183,33.296776,-34.069462,32.9701,29.140776,28.402721,31.064924,0,0,0,0
Utah,2004,0,2401580,26.344723,-40.328453,31.514582,32.9701,31.064924,32.766724,0,0,0,0
Utah,2006,0,2525507,25.995642,-31.295994,28.402721,31.514582,32.766724,,0,0,1,0
Utah,2010,1,2763885,34.405746,-28.792309,31.064924,28.402721,,,0,0,1,0
Wyoming,1916,0,174000,36.208405,5.9944897,,,42.233093,57.301838,,,0,1
Wyoming,1918,0,181000,54.668053,-15.533817,51.467342,,57.301838,44.816849,1,,1,1
Wyoming,1922,0,208000,31.862888,14.603678,42.233093,51.467342,44.816849,53.49511,0,1,1,0
Wyoming,1930,0,226000,35.370316,-18.091631,53.49511,44.816849,56.622398,53.82642,1,0,1,0
Wyoming,1934,0,233000,56.073509,13.666784,40.954185,53.49511,53.82642,58.735008,0,1,1,1
Wyoming,1936,0,240000,56.073509,8.4215193,56.622398,40.954185,58.735008,45.405258,1,0,0,1
Wyoming,1940,0,250000,60.57534,17.470011,53.82642,56.622398,45.405258,56.209766,1,1,0,1
Wyoming,1942,0,251000,52.821629,-9.1894865,58.735008,53.82642,56.209766,57.107807,1,1,1,1
Wyoming,1946,0,254000,48.765545,12.419534,45.405258,58.735008,57.107807,48.364681,0,1,1,1
Wyoming,1952,0,293000,51.618439,-3.270638,57.107807,56.209766,51.531376,50.837879,1,1,0,1
Wyoming,1954,0,293000,37.085403,3.0627489,48.364681,57.107807,50.837879,43.628292,0,1,1,0
Wyoming,1958,0,315000,39.922012,1.6757607,51.531376,48.364681,43.628292,53.98814,1,0,1,0
Wyoming,1964,0,339000,44.985153,7.9762816,43.628292,50.837879,48.203995,55.779922,0,1,0,1
Wyoming,1966,1,323000,56.558479,-3.5920115,53.98814,43.628292,55.779922,28.68576,1,0,1,1
Wyoming,1970,0,332416,35.511967,11.559847,48.203995,53.98814,28.68576,45.413471,0,1,1,0
Wyoming,1972,0,347345,35.511967,-42.628479,55.779922,48.203995,45.413471,37.833298,1,0,0,0
Wyoming,1976,0,396952,30.471939,-9.1730595,28.68576,55.779922,37.833298,43.343243,0,1,0,0
Wyoming,1978,1,432880,39.809265,-24.333405,45.413471,28.68576,43.343243,21.682949,0,0,1,1
Wyoming,1982,0,506400,27.970213,-13.313517,37.833298,45.413471,21.682949,49.634735,0,0,1,0
Wyoming,1984,0,504896,27.970213,-56.634106,43.343243,37.833298,49.634735,36.063744,0,0,0,0
Wyoming,1988,0,465101,28.242878,-.73052943,21.682949,43.343243,36.063744,39.307423,0,0,0,0
Wyoming,1990,0,453401,38.013378,-27.872515,49.634735,21.682949,39.307423,42.213505,0,0,1,0
Wyoming,1994,1,474982,33.978405,-19.566208,36.063744,49.634735,42.213505,22.038387,0,0,1,0
Wyoming,1996,1,480085,33.978405,-11.850178,39.307423,36.063744,22.038387,27.046049,0,0,0,0
Wyoming,2000,0,493786,36.835861,-51.734306,42.213505,39.307423,27.046049,29.860306,0,0,0,0
Wyoming,2002,0,500017,27.698978,-45.907902,22.038387,42.213505,29.860306,24.257639,0,0,1,0
Wyoming,2008,0,546043,29.074717,-51.377094,29.860306,27.046049,,,0,0,0,0
California,1914,1,2934000,41.812305,-8.1377478,,,29.528692,40.664543,,,1,1
California,1916,1,3071000,41.812305,-31.543985,31.588974,,40.664543,23.758307,0,,0,1
California,1920,0,3554000,46.628571,-8.3451061,29.528692,31.588974,23.758307,36.878796,0,0,0,1
California,1922,0,3991000,24.280483,-38.396202,40.664543,29.528692,36.878796,18.222464,0,0,1,0
California,1926,0,4929000,8.2309542,-26.230446,23.758307,40.664543,18.222464,43.387119,0,0,1,0
California,1928,0,5344000,8.2309542,-55.877419,36.878796,23.758307,43.387119,0,0,0,0,0
California,1934,0,6060000,58.440472,-94.542435,43.387119,18.222464,0,0,1,0,1,1
California,1938,1,6656000,66.966545,-55.345894,0,43.387119,0,52.285404,0,1,1,1
California,1946,0,9559000,56.479256,-9.8848076,52.285404,0,40.759052,0,1,0,1,1
California,1952,0,11635000,47.572197,-87.669914,40.759052,44.219604,45.618408,57.012016,0,0,0,1
California,1956,0,13713000,42.72702,-8.3391724,0,40.759052,57.012016,43.428822,0,0,0,0
California,1962,0,17072000,49.551376,-12.883324,57.012016,45.618408,48.452126,51.817955,1,0,1,1
California,1968,1,19394000,59.11203,4.9448195,48.452126,43.428822,53.858185,60.5336,0,0,0,1
California,1970,0,19971069,44.739418,9.5336704,51.817955,48.452126,60.5336,46.878162,1,0,1,0
California,1974,0,21173865,41.538055,24.305702,53.858185,51.817955,46.878162,56.505646,1,1,1,0
California,1976,0,21935909,41.538055,-3.2936602,60.5336,53.858185,56.505646,44.775997,1,1,0,0
California,1980,1,23667902,47.568691,19.357672,46.878162,60.5336,44.775997,49.289597,0,1,0,1
California,1982,1,24820009,35.915737,-6.7593427,56.505646,46.878162,49.289597,44.000717,1,0,1,0
California,1986,0,27102237,41.267776,1.4174312,44.775997,56.505646,44.000717,47.90379,0,1,1,0
California,1992,1,30875920,47.559444,4.9009204,44.000717,49.289597,46.736084,53.057487,0,1,0,0
California,1994,0,31317179,46.006588,1.9042194,47.90379,44.000717,53.057487,55.842789,1,0,1,0
California,1998,0,32682794,51.098789,10.046408,46.736084,47.90379,55.842789,55.226368,1,1,1,0
California,2000,0,33871653,51.098789,19.255867,53.057487,46.736084,55.226368,59.431053,1,1,0,0
California,2004,0,35574576,53.44957,19.05373,55.842789,53.057487,59.431053,52.182102,1,1,0,0
California,2006,0,36021202,54.303379,24.41577,55.226368,55.842789,52.182102,,1,1,1,0
California,2010,0,37253956,61.012638,10.007652,59.431053,55.226368,,,1,1,1,0
Oregon,1914,0,736000,34.343258,9.5492306,,,42.29459,43.530849,,,1,1
Oregon,1918,1,763000,45.896046,-11.876795,45.503704,,43.530849,24.674948,1,,1,1
Oregon,1920,0,788000,45.896046,-7.2050004,42.29459,45.503704,24.674948,36.343925,0,1,0,1
Oregon,1924,0,856000,33.547848,-41.288055,43.530849,42.29459,36.343925,27.93346,0,0,0,0
Oregon,1926,1,905000,24.183928,-3.4448087,24.674948,43.530849,27.93346,38.862034,0,0,1,0
Oregon,1930,0,956000,34.138374,-30.122774,36.343925,24.674948,38.862034,48.318878,0,0,1,0
Oregon,1936,0,1025000,57.99876,-1.3736159,38.862034,27.93346,45.139782,22.944056,0,0,0,1
Oregon,1938,1,1067000,64.424988,-9.7188206,48.318878,38.862034,22.944056,39.288414,0,0,1,1
Oregon,1944,1,1233000,53.702206,-21.423172,22.944056,45.139782,39.969315,23.195719,0,0,0,1
Oregon,1948,0,1405000,51.783096,-20.061375,39.288414,22.944056,23.195719,50.216312,0,0,0,1
Oregon,1956,0,1698000,38.928925,8.3910789,50.216312,23.195719,54.606514,54.153545,1,0,0,0
Oregon,1960,0,1769000,44.753311,9.2274513,54.195541,50.216312,54.153545,48.225063,1,1,0,0
Oregon,1962,0,1818000,47.319641,8.3463612,54.606514,54.195541,48.225063,49.777622,1,1,1,1
Oregon,1966,1,1969000,63.717896,-3.5057902,54.153545,54.606514,49.777622,46.157772,1,1,1,1
Oregon,1968,0,2004000,63.717896,-.42301714,48.225063,54.153545,46.157772,44.840385,0,1,0,1
Oregon,1972,1,2197297,43.784328,-7.5621786,49.777622,48.225063,44.840385,38.275532,0,0,0,0
Oregon,1974,0,2285013,42.325737,-10.088674,46.157772,49.777622,38.275532,44.012772,0,0,1,0
Oregon,1978,0,2518298,47.950592,-23.366365,44.840385,46.157772,44.012772,33.432972,0,0,1,1
Oregon,1980,1,2633105,47.950592,-8.0953512,38.275532,44.840385,33.432972,36.039825,0,0,0,1
Oregon,1984,0,2666588,38.669811,-33.096104,44.012772,38.275532,36.039825,46.189735,0,0,0,0
Oregon,1986,0,2683528,43.739681,-26.912918,33.432972,44.012772,46.189735,46.499683,0,0,1,0
Oregon,1990,0,2858547,51.272781,-7.4916182,36.039825,33.432972,46.499683,45.901794,0,0,1,0
Oregon,1996,1,3195087,42.478855,-3.8938999,46.499683,46.189735,61.053623,39.606194,0,0,0,0
Oregon,1998,0,3282055,47.15197,27.258945,45.901794,46.499683,39.606194,63.392097,0,0,1,0
Oregon,2002,0,3513424,46.959389,-16.602394,61.053623,45.901794,63.392097,48.904671,1,0,1,0
Oregon,2004,0,3569463,46.959389,31.646065,39.606194,61.053623,48.904671,57.22403,0,1,0,0
Oregon,2008,0,3768748,51.348663,3.3512235,63.392097,39.606194,57.22403,,1,0,0,0
Oregon,2010,0,3831074,56.748806,17.975193,48.904671,63.392097,,,1,1,1,0
Washington,1914,0,1231000,26.902189,-11.22165,,,37.05999,17.795284,,,1,1
Washington,1916,0,1255000,26.902189,-18.332424,26.567789,,17.795284,44.243355,0,,0,1
Washington,1920,0,1373000,48.13409,-38.605904,37.05999,26.567789,44.243355,46.516106,0,0,0,1
Washington,1922,0,1415000,21.14295,1.2959927,17.795284,37.05999,46.516106,53.415306,0,0,1,0
Washington,1928,0,1551000,10.164127,6.9666357,46.516106,44.243355,60.607147,60.924767,0,1,0,0
Washington,1932,0,1584000,31.35183,27.906191,53.415306,46.516106,60.924767,62.62262,1,0,0,0
Washington,1944,1,2092000,58.216904,10.691458,54.156857,62.62262,45.231564,53.400654,1,1,0,1
Washington,1946,1,2288000,56.844341,-9.1110344,55.131676,54.156857,53.400654,56.226341,1,1,1,1
Washington,1950,0,2379000,52.611488,7.4189396,45.231564,55.131676,56.226341,61.090237,0,1,1,1
Washington,1952,0,2448000,52.611488,12.69477,53.400654,45.231564,61.090237,67.32354,1,0,0,1
Washington,1956,0,2668000,44.694061,22.180471,56.226341,53.400654,67.32354,52.093922,1,1,0,0
Washington,1958,0,2773000,45.443306,35.945091,61.090237,56.226341,52.093922,72.208282,1,1,1,0
Washington,1962,0,2942000,48.269291,4.7879128,67.32354,61.090237,72.208282,64.412811,1,1,1,1
Washington,1964,0,2961000,48.269291,44.416561,52.093922,67.32354,64.412811,82.431503,1,1,0,1
Washington,1968,0,3270000,61.960835,29.148108,72.208282,52.093922,82.431503,60.70475,1,1,0,1
Washington,1970,0,3413244,47.100441,66.422043,64.412811,72.208282,60.70475,71.840324,1,1,1,0
Washington,1974,0,3549946,38.639912,24.625265,82.431503,64.412811,71.840324,45.826557,1,1,1,0
Washington,1976,0,3693610,38.639912,47.593575,60.70475,82.431503,45.826557,68.956635,1,1,0,0
